time,acc,atrunc
55.576,-0.005606863,-0.005606863
55.58,-0.012806863,-0.012806863
55.584,0.008193137,0.008193137
55.588,-0.012806863,-0.012806863
55.592,0.006393137,0.006393137
55.597,0.009993137,0.009993137
55.601,-0.006206863,-0.006206863
55.605,0.021393137,0.02
55.609,-0.009206863,-0.009206863
55.613,0.015393137,0.015393137
55.618,-0.000806863,-0.000806863
55.622,-0.016906863,-0.016906863
55.626,-0.027106863,-0.02
55.63,0.007593137,0.007593137
55.634,0.009393137,0.009393137
55.639,0.013593137,0.013593137
55.643,0.008793137,0.008793137
55.647,-0.007406863,-0.007406863
55.651,-0.014506863,-0.014506863
55.655,-0.002006863,-0.002006863
55.66,-0.003206863,-0.003206863
55.664,0.003993137,0.003993137
55.668,-0.000806863,-0.000806863
55.672,0.008793137,0.008793137
55.676,-0.011006863,-0.011006863
55.681,0.024993137,0.02
55.685,-0.010406863,-0.010406863
55.689,-0.004406863,-0.004406863
55.693,-0.013306863,-0.013306863
55.697,0.005793137,0.005793137
55.702,-0.005006863,-0.005006863
55.706,-0.008606863,-0.008606863
55.71,0.015393137,0.015393137
55.714,0.005193137,0.005193137
55.718,-0.009806863,-0.009806863
55.723,-0.006806863,-0.006806863
55.727,0.002793137,0.002793137
55.731,0.007593137,0.007593137
55.735,0.010593137,0.010593137
55.739,0.000993137,0.000993137
55.744,-0.005606863,-0.005606863
55.748,0.001593137,0.001593137
55.752,-0.002006863,-0.002006863
55.756,-0.015706863,-0.015706863
55.761,-0.014506863,-0.014506863
55.765,-0.022306863,-0.02
55.769,0.000393137,0.000393137
55.773,0.009393137,0.009393137
55.777,0.014793137,0.014793137
55.782,0.012393137,0.012393137
55.786,0.003393137,0.003393137
55.79,0.012393137,0.012393137
55.794,0.016593137,0.016593137
55.798,0.002193137,0.002193137
55.803,-0.030106863,-0.02
55.807,0.002193137,0.002193137
55.811,0.022593137,0.02
55.815,-0.003806863,-0.003806863
55.819,-0.016306863,-0.016306863
55.824,0.001593137,0.001593137
55.828,0.035093137,0.02
55.832,0.049393137,0.02
55.836,-0.006206863,-0.006206863
55.84,0.001593137,0.001593137
55.845,-0.016306863,-0.016306863
55.849,0.011793137,0.011793137
55.853,0.003993137,0.003993137
55.857,-0.006806863,-0.006806863
55.861,-0.012806863,-0.012806863
55.866,0.003393137,0.003393137
55.87,-0.019906863,-0.019906863
55.874,0.015993137,0.015993137
55.878,-0.018706863,-0.018706863
55.882,-0.012806863,-0.012806863
55.887,-0.009806863,-0.009806863
55.891,-0.002606863,-0.002606863
55.895,0.003393137,0.003393137
55.899,0.000393137,0.000393137
55.903,0.000393137,0.000393137
55.908,0.005193137,0.005193137
55.912,-0.021706863,-0.02
55.916,-0.008606863,-0.008606863
55.92,0.006393137,0.006393137
55.924,0.003993137,0.003993137
55.929,0.016593137,0.016593137
55.933,0.007593137,0.007593137
55.937,-0.025306863,-0.02
55.941,-0.017506863,-0.017506863
55.945,-0.007406863,-0.007406863
55.95,0.005793137,0.005793137
55.954,0.002193137,0.002193137
55.958,-0.011606863,-0.011606863
55.962,-0.010406863,-0.010406863
55.966,0.006993137,0.006993137
55.971,-0.001406863,-0.001406863
55.975,0.017193137,0.017193137
55.979,0.021393137,0.02
55.983,0.006993137,0.006993137
55.987,-0.000806863,-0.000806863
55.992,-0.009806863,-0.009806863
55.996,0.030293137,0.02
56,-0.003206863,-0.003206863
56.004,-0.027706863,-0.02
56.008,-0.021706863,-0.02
56.013,-0.027106863,-0.02
56.017,0.015393137,0.015393137
56.021,0.018993137,0.018993137
56.025,0.002793137,0.002793137
56.029,-0.025306863,-0.02
56.034,-0.027106863,-0.02
56.038,-0.025306863,-0.02
56.042,0.002193137,0.002193137
56.046,0.008193137,0.008193137
56.05,0.009993137,0.009993137
56.055,0.006993137,0.006993137
56.059,0.000993137,0.000993137
56.063,0.006393137,0.006393137
56.067,0.003393137,0.003393137
56.071,-0.003806863,-0.003806863
56.076,0.011793137,0.011793137
56.08,-0.000206863,-0.000206863
56.084,0.003993137,0.003993137
56.088,0.002193137,0.002193137
56.092,0.019593137,0.019593137
56.097,0.005793137,0.005793137
56.101,-0.005606863,-0.005606863
56.105,-0.027106863,-0.02
56.109,-0.002006863,-0.002006863
56.113,0.006993137,0.006993137
56.118,0.012393137,0.012393137
56.122,-0.006206863,-0.006206863
56.126,-0.016306863,-0.016306863
56.13,0.004593137,0.004593137
56.134,0.022593137,0.02
56.139,-0.007406863,-0.007406863
56.143,0.005793137,0.005793137
56.147,-0.015706863,-0.015706863
56.151,-0.018706863,-0.018706863
56.155,-0.007406863,-0.007406863
56.16,-0.008606863,-0.008606863
56.164,0.006393137,0.006393137
56.168,0.008793137,0.008793137
56.172,-0.001406863,-0.001406863
56.176,-0.018706863,-0.018706863
56.181,-0.006806863,-0.006806863
56.185,0.025593137,0.02
56.189,0.007593137,0.007593137
56.193,-0.027106863,-0.02
56.197,-0.008006863,-0.008006863
56.202,0.034493137,0.02
56.206,0.032093137,0.02
56.21,0.017193137,0.017193137
56.214,-0.001406863,-0.001406863
56.218,-0.043306863,-0.02
56.223,-0.008006863,-0.008006863
56.227,-0.006806863,-0.006806863
56.231,0.011193137,0.011193137
56.235,0.011793137,0.011793137
56.239,0.006993137,0.006993137
56.244,-0.003206863,-0.003206863
56.248,0.013593137,0.013593137
56.252,-0.000206863,-0.000206863
56.256,-0.003806863,-0.003806863
56.261,-0.018706863,-0.018706863
56.265,0.013593137,0.013593137
56.269,-0.011606863,-0.011606863
56.273,-0.016306863,-0.016306863
56.277,0.005193137,0.005193137
56.282,0.009393137,0.009393137
56.286,-0.013906863,-0.013906863
56.29,-0.005606863,-0.005606863
56.294,-0.014506863,-0.014506863
56.298,0.005793137,0.005793137
56.303,0.000393137,0.000393137
56.307,-0.003206863,-0.003206863
56.311,-0.003806863,-0.003806863
56.315,-0.008606863,-0.008606863
56.319,-0.000806863,-0.000806863
56.324,0.012393137,0.012393137
56.328,-0.003806863,-0.003806863
56.332,-0.006206863,-0.006206863
56.336,-0.025306863,-0.02
56.34,-0.015106863,-0.015106863
56.345,-0.002606863,-0.002606863
56.349,-0.003206863,-0.003206863
56.353,0.000993137,0.000993137
56.357,0.003393137,0.003393137
56.361,0.011793137,0.011793137
56.366,-0.008606863,-0.008606863
56.37,-0.018106863,-0.018106863
56.374,0.011193137,0.011193137
56.378,-0.002606863,-0.002606863
56.382,-0.020506863,-0.02
56.387,-0.021106863,-0.02
56.391,-0.009806863,-0.009806863
56.395,0.027393137,0.02
56.399,0.025593137,0.02
56.403,0.004593137,0.004593137
56.408,-0.028306863,-0.02
56.412,-0.025906863,-0.02
56.416,-0.025306863,-0.02
56.42,0.012993137,0.012993137
56.424,-0.002606863,-0.002606863
56.429,0.019593137,0.019593137
56.433,-0.005606863,-0.005606863
56.437,-0.000806863,-0.000806863
56.441,-0.006206863,-0.006206863
56.445,-0.002606863,-0.002606863
56.45,-0.031906863,-0.02
56.454,0.005193137,0.005193137
56.458,-0.010406863,-0.010406863
56.462,0.003993137,0.003993137
56.466,0.012393137,0.012393137
56.471,0.018393137,0.018393137
56.475,-0.013906863,-0.013906863
56.479,-0.012206863,-0.012206863
56.483,-0.003806863,-0.003806863
56.487,-0.003806863,-0.003806863
56.492,0.024393137,0.02
56.496,0.024993137,0.02
56.5,-0.007406863,-0.007406863
56.504,-0.017506863,-0.017506863
56.508,-0.007406863,-0.007406863
56.513,0.012993137,0.012993137
56.517,-0.000206863,-0.000206863
56.521,-0.016306863,-0.016306863
56.525,0.000993137,0.000993137
56.529,-0.006806863,-0.006806863
56.534,-0.005006863,-0.005006863
56.538,0.006993137,0.006993137
56.542,0.013593137,0.013593137
56.546,0.002193137,0.002193137
56.55,0.001593137,0.001593137
56.555,-0.000206863,-0.000206863
56.559,-0.019906863,-0.019906863
56.563,-0.007406863,-0.007406863
56.567,0.007593137,0.007593137
56.571,-0.009806863,-0.009806863
56.576,-0.016906863,-0.016906863
56.58,0.007593137,0.007593137
56.584,0.017193137,0.017193137
56.588,0.022593137,0.02
56.592,0.018393137,0.018393137
56.597,-0.002006863,-0.002006863
56.601,-0.041506863,-0.02
56.605,-0.008006863,-0.008006863
56.609,0.005793137,0.005793137
56.613,-0.012206863,-0.012206863
56.618,0.003993137,0.003993137
56.622,-0.022306863,-0.02
56.626,0.023793137,0.02
56.63,0.021393137,0.02
56.634,-0.003206863,-0.003206863
56.639,-0.031306863,-0.02
56.643,0.010593137,0.010593137
56.647,-0.019906863,-0.019906863
56.651,0.003393137,0.003393137
56.655,-0.008006863,-0.008006863
56.66,0.007593137,0.007593137
56.664,-0.011006863,-0.011006863
56.668,-0.018706863,-0.018706863
56.672,-0.006206863,-0.006206863
56.676,0.001593137,0.001593137
56.681,-0.005606863,-0.005606863
56.685,0.015993137,0.015993137
56.689,0.000993137,0.000993137
56.693,-0.012806863,-0.012806863
56.697,0.016593137,0.016593137
56.702,0.013593137,0.013593137
56.706,0.006393137,0.006393137
56.71,-0.014506863,-0.014506863
56.714,-0.020506863,-0.02
56.718,-0.024106863,-0.02
56.723,0.003393137,0.003393137
56.727,0.008793137,0.008793137
56.731,0.017793137,0.017793137
56.735,0.005193137,0.005193137
56.739,0.011793137,0.011793137
56.744,0.006993137,0.006993137
56.748,-0.005606863,-0.005606863
56.752,0.008793137,0.008793137
56.756,0.018393137,0.018393137
56.761,-0.002606863,-0.002606863
56.765,-0.019906863,-0.019906863
56.769,-0.009206863,-0.009206863
56.773,-0.002006863,-0.002006863
56.777,0.026193137,0.02
56.782,0.000393137,0.000393137
56.786,-0.022306863,-0.02
56.79,-0.030106863,-0.02
56.794,0.002793137,0.002793137
56.798,-0.000206863,-0.000206863
56.803,0.011793137,0.011793137
56.807,-0.005006863,-0.005006863
56.811,0.005193137,0.005193137
56.815,0.011193137,0.011193137
