t [s],a(t) [m/s^2]
53.25630252,-0.000960763
53.2605042,-0.000307811
53.26470588,0.017654612
53.26890756,-0.005810905
53.27310924,-0.01271467
53.27731092,-0.013879752
53.28151261,-0.003344511
53.28571429,0.004530822
53.28991597,0.014566821
53.29411765,0.015446699
53.29831933,-0.006523019
53.30252101,0.000812699
53.30672269,-0.001370066
53.31092437,0.00196533
53.31512605,-0.002891437
53.31932773,-0.014110735
53.32352941,-0.005946778
53.32773109,-0.013728621
53.33193277,0.00799537
53.33613445,0.01308376
53.34033613,0.017037421
53.34453782,0.015005711
53.3487395,-0.007430169
53.35294118,-0.012601947
53.35714286,-0.006515316
53.36134454,-0.00353467
53.36554622,-0.010821743
53.3697479,-0.012177826
53.37394958,0.005613552
53.37815126,0.028239535
53.38235294,0.004872322
53.38655462,0.011563287
53.3907563,-0.003741616
53.39495798,-0.007525469
53.39915966,-0.020162637
53.40336134,-0.012367975
53.40756303,0.00203332
53.41176471,0.005018387
53.41596639,0.021059735
53.42016807,-0.013944895
53.42436975,0.001714169
53.42857143,0.011156065
53.43277311,-0.001772075
53.43697479,0.004860927
53.44117647,0.002384101
53.44537815,-0.00314008
53.44957983,-0.006236584
53.45378151,-0.006815769
53.45798319,-0.008986871
53.46218487,-0.009694343
53.46638655,0.013244759
53.47058824,0.010756886
53.47478992,0.005562343
53.4789916,0.004788695
53.48319328,-0.009000661
53.48739496,-0.004177635
53.49159664,-0.001792737
53.49579832,0.000452134
53.5,8.22944E-05
53.50420168,-0.004156662
53.50840336,0.009853192
53.51260504,0.001417653
53.51680672,0.004690379
53.5210084,-0.003006889
53.52521008,0.005346071
53.52941176,-0.004271184
53.53361345,-0.01500314
53.53781513,-0.007012646
53.54201681,-0.008366911
53.54621849,0.001320146
53.55042017,0.014271616
53.55462185,0.011902937
53.55882353,0.007921173
53.56302521,-0.000750605
53.56722689,-0.001043185
53.57142857,0.009333853
53.57563025,-0.003235432
53.57983193,-0.007111057
53.58403361,-0.016715945
53.58823529,-0.011727695
53.59243697,0.001274471
53.59663866,0.000181023
53.60084034,0.005407927
53.60504202,0.014048843
53.6092437,0.000466438
53.61344538,-0.005307628
53.61764706,0.015379621
53.62184874,-0.008013694
53.62605042,0.001789792
53.6302521,0.002335698
53.63445378,-0.004564059
53.63865546,-0.003953939
53.64285714,0.001743233
53.64705882,-0.004876518
53.6512605,-0.001124723
53.65546218,-0.001427864
53.65966387,0.004926883
53.66386555,-0.005459154
53.66806723,0.005673703
53.67226891,-0.005405562
53.67647059,0.003772603
53.68067227,-0.000328137
53.68487395,-0.005748248
53.68907563,0.011447794
53.69327731,0.00157734
53.69747899,0.002944741
53.70168067,0.000584745
53.70588235,0.003473988
53.71008403,-0.006941423
53.71428571,-0.009709114
53.71848739,-0.003025047
53.72268908,0.000558061
53.72689076,0.000465539
53.73109244,0.005109292
53.73529412,0.001960208
53.7394958,-0.006541535
53.74369748,0.001797865
53.74789916,0.005477242
53.75210084,-0.000252887
53.75630252,0.005584649
53.7605042,-0.002135629
53.76470588,-0.006059282
53.76890756,0.006361342
53.77310924,-0.0050154
53.77731092,-0.003730997
53.78151261,0.010150712
53.78571429,-0.00234258
53.78991597,-0.004764016
53.79411765,-0.00375292
53.79831933,0.004242021
53.80252101,0.002441365
53.80672269,0.000423939
53.81092437,-0.007770958
53.81512605,-0.00055148
53.81932773,-0.008381627
53.82352941,0.006518205
53.82773109,0.006514966
53.83193277,0.011430293
53.83613445,0.000972511
53.84033613,0.002714957
53.84453782,-0.008464004
53.8487395,-0.010425381
53.85294118,0.011761673
53.85714286,0.000581951
53.86134454,-0.008722992
53.86554622,-0.003666596
53.8697479,-0.019050622
53.87394958,0.01567155
53.87815126,-0.001918902
53.88235294,0.010727503
53.88655462,0.002710007
53.8907563,0.003958291
53.89495798,0.001335009
53.89915966,0.003872652
53.90336134,-0.006308756
53.90756303,-0.000389437
53.91176471,-0.009397016
53.91596639,0.000282088
53.92016807,-0.004185443
53.92436975,0.005402071
53.92857143,0.007544858
53.93277311,-0.010902604
53.93697479,0.000931302
53.94117647,0.004708813
53.94537815,-0.005011499
53.94957983,0.002821257
53.95378151,0.004778994
53.95798319,0.004362505
53.96218487,-0.005099152
53.96638655,0.000855693
53.97058824,-0.004769285
53.97478992,-0.000468474
53.9789916,0.007155115
53.98319328,0.000748252
53.98739496,8.87622E-05
53.99159664,-0.003757388
53.99579832,-0.00654408
54,-0.006412293
54.00420168,0.006277979
54.00840336,0.001655904
54.01260504,-0.007666316
54.01680672,0.011257494
54.0210084,0.015338905
54.02521008,-0.004413277
54.02941176,0.001649082
54.03361345,-0.020388237
54.03781513,-0.003541655
54.04201681,0.010236107
54.04621849,-0.001849138
54.05042017,0.00924591
54.05462185,-0.008571319
54.05882353,-0.001430012
54.06302521,0.007352236
54.06722689,-0.002528526
54.07142857,-0.009460063
54.07563025,0.000999243
54.07983193,0.002594593
54.08403361,0.01096425
54.08823529,0.011805608
54.09243697,-0.009205076
54.09663866,-0.010156667
54.10084034,-0.004832567
54.10504202,0.00372678
54.1092437,-0.008495642
54.11344538,-0.005086409
54.11764706,0.016238424
54.12184874,0.012272339
54.12605042,-0.005116808
54.1302521,-0.003091195
54.13445378,-0.00744038
54.13865546,-0.000822726
54.14285714,-0.002367482
54.14705882,0.006542676
54.1512605,0.000268564
54.15546218,0.000481832
54.15966387,0.004329585
54.16386555,0.003573944
54.16806723,-0.002850502
54.17226891,-0.008252156
54.17647059,0.000610798
54.18067227,-0.013339839
54.18487395,0.007941408
54.18907563,-0.005631676
54.19327731,0.006298248
54.19747899,0.002904313
54.20168067,0.017562066
54.20588235,0.004634314
54.21008403,-0.00429582
54.21428571,-0.008747857
54.21848739,-0.012999543
54.22268908,0.003250605
54.22689076,-0.00549484
54.23109244,0.004489427
54.23529412,0.005137927
54.2394958,-0.005850564
54.24369748,0.01053835
54.24789916,-0.007829456
54.25210084,-0.003984674
54.25630252,0.004805871
54.2605042,5.42388E-05
54.26470588,0.009331316
54.26890756,0.001519889
54.27310924,-0.001855039
54.27731092,-0.002037622
54.28151261,-0.014057016
54.28571429,-0.007462815
54.28991597,0.019463228
54.29411765,0.010985844
54.29831933,-0.007215903
54.30252101,0.006116666
54.30672269,-0.019065242
54.31092437,-0.001957606
54.31512605,-0.008978204
54.31932773,0.005398494
54.32352941,0.00590696
54.32773109,0.006966843
54.33193277,0.010430548
54.33613445,-0.008187165
54.34033613,0.000840912
54.34453782,0.005232989
54.3487395,0.009208019
54.35294118,-0.01953776
54.35714286,-0.013363558
54.36134454,0.005578799
54.36554622,0.005550205
54.3697479,0.004479993
54.37394958,0.002929468
54.37815126,0.006239497
54.38235294,-0.010782597
54.38655462,-0.012284959
54.3907563,0.004660572
54.39495798,-0.005501606
54.39915966,0.00265438
54.40336134,0.018298248
54.40756303,0.00068535
54.41176471,0.00904467
54.41596639,-0.002714278
54.42016807,-0.002846838
54.42436975,-0.003273171
54.42857143,-0.02067414
54.43277311,-0.003472519
54.43697479,0.005357996
54.44117647,0.001760226
54.44537815,0.003225506
54.44957983,0.008680334
54.45378151,-0.005714569
54.45798319,0.006798548
54.46218487,0.001959162
54.46638655,-0.004682612
54.47058824,-1.6779E-05
54.47478992,0.002089981
54.4789916,0.004494731
54.48319328,-0.000744755
54.48739496,-0.011406799
54.49159664,-0.003121306
54.49579832,-0.005967563
54.5,0.006866725
54.50420168,0.008366758
54.50840336,-0.003295442
54.51260504,0.006015234
54.51680672,-0.001343009
54.5210084,0.001072582
54.52521008,-0.00156466
54.52941176,-0.00311614
54.53361345,-0.002230806
54.53781513,0.012603535
54.54201681,-0.004587868
54.54621849,-0.016619687
54.55042017,-0.006101776
54.55462185,-0.001776418
54.55882353,0.010068663
54.56302521,0.007199317
54.56722689,0.018832679
54.57142857,0.005940362
54.57563025,-0.006458844
54.57983193,0.002479545
54.58403361,-0.021192352
54.58823529,-0.006892242
54.59243697,-0.007300669
54.59663866,-0.002638652
54.60084034,0.010144946
54.60504202,-0.001189009
54.6092437,0.007149001
54.61344538,0.002936873
54.61764706,0.007215184
54.62184874,-0.011066026
54.62605042,0.005603533
54.6302521,0.012954554
54.63445378,0.000207812
54.63865546,0.001449514
54.64285714,-0.002524023
54.64705882,-0.012374255
54.6512605,-0.017991098
54.65546218,-0.006267927
54.65966387,-0.001196058
54.66386555,0.00736785
54.66806723,0.016419148
54.67226891,0.009806198
54.67647059,0.000124023
54.68067227,-0.007201914
54.68487395,0.009420358
54.68907563,-0.014607028
54.69327731,0.005746375
54.69747899,0.001673153
54.70168067,-0.000482065
54.70588235,0.002863768
54.71008403,-0.009263111
54.71428571,0.000209315
54.71848739,-0.007669877
54.72268908,-0.007210911
54.72689076,0.008725786
54.73109244,0.005392277
54.73529412,0.005516203
54.7394958,-0.001076206
54.74369748,0.005985192
54.74789916,-0.007379615
54.75210084,0.015142112
54.75630252,-0.016173574
54.7605042,-0.005502334
54.76470588,-0.002471205
54.76890756,0.005527863
54.77310924,-0.003031437
54.77731092,0.00955945
54.78151261,0.009759727
54.78571429,-0.001276526
54.78991597,-0.016426395
54.79411765,-0.003440654
54.79831933,0.00348771
54.80252101,-0.001700177
54.80672269,8.48464E-05
54.81092437,0.003407702
54.81512605,-0.006123688
54.81932773,0.011589198
54.82352941,0.000302928
54.82773109,0.002555039
54.83193277,0.00344052
54.83613445,-0.001757869
54.84033613,-0.000992583
54.84453782,-0.00496237
54.8487395,-0.005220816
54.85294118,-0.002313793
54.85714286,-0.0039878
54.86134454,-5.30315E-05
54.86554622,-9.3147E-05
54.8697479,0.006040295
54.87394958,0.01172132
54.87815126,0.00133376
54.88235294,0.002350995
54.88655462,-0.005637092
54.8907563,-0.008319831
54.89495798,-0.004543593
54.89915966,0.011648099
54.90336134,-0.004647933
54.90756303,-0.009734112
54.91176471,0.008380701
54.91596639,5.16862E-05
54.92016807,-0.001159876
54.92436975,0.00539263
54.92857143,5.98953E-06
54.93277311,8.13807E-05
54.93697479,-0.004521495
54.94117647,0.008365821
54.94537815,-0.00135002
54.94957983,-0.003747525
54.95378151,-0.018597511
54.95798319,0.004946301
54.96218487,0.008788272
54.96638655,0.007253799
54.97058824,0.00569234
54.97478992,-0.007299051
54.9789916,0.000580796
54.98319328,0.008377026
54.98739496,-0.0156247
54.99159664,-0.000772191
54.99579832,0.003891199
55,0.002004136
55.00420168,-0.002790124
55.00840336,-0.003855592
55.01260504,5.12057E-05
55.01680672,-0.008992504
55.0210084,0.021703057
55.02521008,0.002353702
55.02941176,-0.00361965
55.03361345,-0.004043711
55.03781513,-0.001377825
55.04201681,0.009685598
55.04621849,-0.004460294
55.05042017,-0.005598569
55.05462185,-0.00937476
55.05882353,-0.002691425
55.06302521,3.56612E-05
55.06722689,0.004765266
55.07142857,0.002519543
55.07563025,0.01427495
55.07983193,0.003571881
55.08403361,0.002205158
55.08823529,-0.004702816
55.09243697,-0.015265071
55.09663866,-0.00664733
55.10084034,0.003873514
55.10504202,-0.000397121
55.1092437,0.006322963
55.11344538,0.009691146
55.11764706,-0.0058549
55.12184874,-0.008612994
55.12605042,0.002577163
55.1302521,0.012107342
55.13445378,-0.004014673
55.13865546,-0.003937121
55.14285714,-0.00086592
55.14705882,-0.003804212
55.1512605,-0.005580469
55.15546218,0.008773915
55.15966387,0.008152609
55.16386555,-0.003228445
55.16806723,-0.007383355
55.17226891,0.004094498
55.17647059,-0.000498191
55.18067227,0.005181223
55.18487395,-0.006408159
55.18907563,0.00900258
55.19327731,-0.005485894
55.19747899,-0.00024193
55.20168067,-0.014820903
55.20588235,0.001005016
55.21008403,-0.001285774
55.21428571,0.001027175
55.21848739,0.011532032
55.22268908,0.018876982
55.22689076,-0.000238037
55.23109244,-0.009836677
55.23529412,-0.002059711
55.2394958,-0.003757283
55.24369748,-0.007067097
55.24789916,0.003043058
55.25210084,-0.004504329
55.25630252,0.001433318
55.2605042,-0.0013043
55.26470588,-0.004385627
55.26890756,0.005278352
55.27310924,-0.001145922
55.27731092,-0.005223102
55.28151261,0.001901788
55.28571429,0.020113344
55.28991597,0.011609208
55.29411765,0.000865276
55.29831933,-0.008553484
55.30252101,-0.002864827
55.30672269,-0.008946021
55.31092437,-0.010541365
55.31512605,-0.014709788
55.31932773,-0.002754748
55.32352941,0.005719218
55.32773109,0.013244637
55.33193277,0.005573319
55.33613445,0.001943887
55.34033613,0.008387319
55.34453782,0.00156299
55.3487395,-0.004203159
55.35294118,0.004179423
55.35714286,0.00685264
55.36134454,-0.007681551
55.36554622,-0.009028987
55.3697479,-0.009885129
55.37394958,-0.011555589
55.37815126,-0.001553294
55.38235294,0.009296984
55.38655462,0.012600139
55.3907563,0.011965555
55.39495798,-0.002735055
55.39915966,-0.004497452
55.40336134,-0.01478612
55.40756303,0.009581549
55.41176471,0.003448191
55.41596639,-0.003786429
55.42016807,-0.00189437
55.42436975,0.004368491
55.42857143,0.003041682
55.43277311,0.005486796
55.43697479,-0.013461443
55.44117647,0.003019138
55.44537815,0.011189994
55.44957983,-0.006352332
55.45378151,-0.017927037
55.45798319,-0.007407501
55.46218487,0.001240024
55.46638655,0.015183328
55.47058824,0.012270613
55.47478992,-0.003306528
55.4789916,-0.001016201
55.48319328,0.010772087
55.48739496,-0.003845176
55.49159664,-0.006552128
55.49579832,-0.006319708
55.5,-0.002542811
55.50420168,-0.001799058
55.50840336,0.00489816
55.51260504,0.002597006
55.51680672,-0.003897705
55.5210084,0.000997208
55.52521008,-0.005435962
55.52941176,0.001971042
55.53361345,0.006488587
55.53781513,0.000960859
55.54201681,-0.000226962
55.54621849,-0.001853957
55.55042017,0.000266559
55.55462185,0.005516586
55.55882353,-0.003495243
55.56302521,-0.006465569
55.56722689,0.010913404
55.57142857,-0.001099702
55.57563025,-0.013237835
55.57983193,0.01035708
55.58403361,-0.007568048
55.58823529,0.000598892
55.59243697,0.005527953
55.59663866,-0.002934645
55.60084034,-0.003198771
55.60504202,-0.00837106
55.6092437,0.005563815
55.61344538,0.014144998
55.61764706,0.006077783
55.62184874,0.004772499
55.62605042,-0.013062663
55.6302521,-0.0084928
55.63445378,0.001728442
55.63865546,-0.003366976
55.64285714,0.003713235
55.64705882,-0.008212263
55.6512605,0.005080638
55.65546218,0.011200194
55.65966387,-0.004881975
55.66386555,0.001671857
55.66806723,-0.002093003
55.67226891,-0.00122645
55.67647059,-0.004099657
55.68067227,8.93633E-05
55.68487395,0.001209342
55.68907563,0.010087714
55.69327731,0.002838499
55.69747899,-0.003130436
55.70168067,-0.003592624
55.70588235,0.002068968
55.71008403,-0.016076007
55.71428571,-0.006579253
55.71848739,0.008365597
55.72268908,0.010140479
55.72689076,0.002262836
55.73109244,0.000818257
55.73529412,-0.008028049
55.7394958,0.006794582
55.74369748,0.009940872
55.74789916,0.004997423
55.75210084,-0.01220138
55.75630252,-0.012273954
55.7605042,-0.000530033
55.76470588,-0.007998459
55.76890756,0.006127499
55.77310924,0.008435791
55.77731092,-0.0051652
55.78151261,0.00490846
55.78571429,0.006988574
55.78991597,-0.000695632
55.79411765,-0.004386008
55.79831933,-0.004721449
55.80252101,0.021571309
55.80672269,-0.010593401
55.81092437,0.008209789
55.81512605,-0.01311088
55.81932773,-0.016007264
55.82352941,-0.004766462
55.82773109,0.001981709
55.83193277,0.005386352
55.83613445,0.006028591
55.84033613,0.006317616
55.84453782,0.009290775
55.8487395,0.008434741
55.85294118,-0.004539742
55.85714286,-0.01097563
55.86134454,-0.009570609
55.86554622,0.003365312
55.8697479,-0.005002629
55.87394958,0.007886567
55.87815126,0.006158768
55.88235294,-0.007183087
55.88655462,0.000163017
55.8907563,-0.005366947
55.89495798,0.000100752
55.89915966,-0.012248516
55.90336134,0.010162943
55.90756303,0.012772507
55.91176471,0.015243594
55.91596639,-0.002250708
55.92016807,-0.002655928
55.92436975,-0.024309901
55.92857143,0.001016619
55.93277311,0.004512035
55.93697479,0.004177035
55.94117647,-0.011895418
55.94537815,0.003057408
55.94957983,0.005424222
55.95378151,0.006658824
55.95798319,0.005636058
55.96218487,0.001813758
55.96638655,-0.008363156
55.97058824,-0.006925221
55.97478992,-0.004059684
55.9789916,0.006184359
55.98319328,-0.003182499
55.98739496,0.00667539
55.99159664,-0.000232794
55.99579832,0.007137436
56,-0.004208166
56.00420168,-0.006798595
56.00840336,-0.001876525
56.01260504,0.004547791
56.01680672,-0.00488622
56.0210084,-0.000232881
56.02521008,0.003580981
56.02941176,0.004811788
56.03361345,0.007112457
56.03781513,0.000971735
56.04201681,-0.002174516
56.04621849,-0.017831386
56.05042017,-0.011237462
56.05462185,0.005669756
56.05882353,0.010164937
56.06302521,0.013027472
56.06722689,-0.000112328
56.07142857,-0.001135606
56.07563025,-0.012803849
56.07983193,0.002573511
56.08403361,0.006675529
56.08823529,9.07752E-05
56.09243697,0.000172707
56.09663866,-0.005047903
56.10084034,0.005383789
56.10504202,-0.00383902
56.1092437,-0.017747016
56.11344538,0.006754926
56.11764706,0.013396917
56.12184874,-0.003823897
56.12605042,-0.001840651
56.1302521,-0.003436292
56.13445378,-0.000277821
56.13865546,0.013569699
56.14285714,0.005733438
56.14705882,0.009685083
56.1512605,-0.011721577
56.15546218,-0.013020297
56.15966387,-0.018159436
56.16386555,0.00459568
56.16806723,0.010983759
56.17226891,-0.000146752
56.17647059,-0.004196393
56.18067227,0.009075703
56.18487395,0.006817195
56.18907563,0.003455128
56.19327731,0.000837981
56.19747899,-0.014163445
56.20168067,0.000968987
56.20588235,0.00553933
56.21008403,-0.008844377
56.21428571,0.000288001
56.21848739,0.004171168
56.22268908,-0.00561521
56.22689076,0.013984468
56.23109244,-0.005298167
56.23529412,-0.004233857
56.2394958,0.003995259
56.24369748,-0.01054042
56.24789916,0.001844561
56.25210084,0.009442034
56.25630252,0.00089816
56.2605042,-0.002820665
56.26470588,0.003684137
56.26890756,-0.008913376
56.27310924,0.007260554
56.27731092,-0.00228373
56.28151261,0.000727619
56.28571429,-0.006492543
56.28991597,0.006534827
56.29411765,-0.009913814
56.29831933,0.013555543
56.30252101,-0.005081844
56.30672269,0.008985239
56.31092437,-0.01545611
56.31512605,-0.004152467
56.31932773,0.009431461
56.32352941,-0.000373411
56.32773109,0.003620383
56.33193277,0.00114237
56.33613445,4.75579E-05
56.34033613,0.008178156
56.34453782,-0.006147126
56.3487395,-0.005801509
56.35294118,-0.003362833
56.35714286,-0.005449704
56.36134454,0.001049623
56.36554622,-0.001295334
56.3697479,-0.001195154
56.37394958,0.001864658
56.37815126,0.017982725
56.38235294,0.008788571
56.38655462,0.002968961
56.3907563,-0.010869705
56.39495798,-0.006988269
56.39915966,-0.008107915
56.40336134,-0.004612586
56.40756303,-0.00183819
56.41176471,-0.003322324
56.41596639,0.001758139
56.42016807,0.007457859
56.42436975,0.016195377
56.42857143,-0.003745233
56.43277311,-0.006287248
56.43697479,0.010936688
56.44117647,5.42912E-06
56.44537815,-0.010394552
56.44957983,0.002439836
56.45378151,-0.002225403
56.45798319,-0.011241962
56.46218487,-0.00306326
56.46638655,0.009760434
56.47058824,0.002726958
56.47478992,-0.002562283
56.4789916,-0.001852949
56.48319328,0.005521817
56.48739496,0.003466338
56.49159664,-0.00018504
56.49579832,0.001187971
56.5,-0.001975706
56.50420168,0.00587868
56.50840336,-0.009395355
56.51260504,0.000635875
56.51680672,-0.008380916
56.5210084,-0.000600368
56.52521008,0.011940762
56.52941176,-0.00493125
56.53361345,-0.005769861
56.53781513,-0.001970553
56.54201681,0.005266525
56.54621849,0.012365833
56.55042017,0.006789522
56.55462185,-0.006033014
56.55882353,-0.003909469
56.56302521,-0.007147826
56.56722689,0.00284002
56.57142857,-0.002656827
56.57563025,-0.003885229
56.57983193,-0.005050292
56.58403361,-0.001394492
56.58823529,0.008836656
56.59243697,0.008839776
56.59663866,-0.003222298
56.60084034,-0.00403573
56.60504202,0.003991169
56.6092437,0.014282667
56.61344538,-0.015627643
56.61764706,-0.001294725
56.62184874,0.008867578
56.62605042,-0.005414326
56.6302521,-0.003362393
56.63445378,-0.002266303
56.63865546,-0.009857432
56.64285714,-0.006360311
56.64705882,0.0052256
56.6512605,0.021867811
56.65546218,0.00099952
56.65966387,-0.005401508
56.66386555,-0.002833385
56.66806723,-0.000989757
56.67226891,0.008997432
56.67647059,-0.004087657
56.68067227,-0.004995422
56.68487395,0.003852781
56.68907563,-0.003867519
56.69327731,0.001821952
56.69747899,-0.006526753
56.70168067,-0.002466325
56.70588235,0.002757197
56.71008403,0.00627916
56.71428571,-0.01093745
56.71848739,0.002076679
56.72268908,0.001089678
56.72689076,0.003481615
56.73109244,0.009233614
56.73529412,0.006916929
56.7394958,-0.007148246
56.74369748,0.004038112
56.74789916,0.002648779
56.75210084,-0.010833232
56.75630252,-0.011967792
56.7605042,0.000966983
56.76470588,-0.004989246
56.76890756,0.001283818
56.77310924,0.009044551
56.77731092,0.00159709
56.78151261,0.005962187
56.78571429,0.000691483
56.78991597,-0.000946637
56.79411765,0.005926274
56.79831933,-0.004356868
56.80252101,-0.005417116
56.80672269,-0.005022821
56.81092437,0.000398436
56.81512605,-0.004162784
56.81932773,0.00816111
56.82352941,0.004372112
56.82773109,0.001747441
56.83193277,0.003806706
56.83613445,-0.009256937
56.84033613,-0.008744461
56.84453782,0.005340416
56.8487395,0.004890837
56.85294118,-0.005256112
56.85714286,-0.007675042
56.86134454,0.007887645
56.86554622,0.006795672
56.8697479,0.001690338
56.87394958,0.001604235
56.87815126,-1.41396E-05
56.88235294,-0.007947656
56.88655462,-0.003663621
56.8907563,-0.00037693
56.89495798,4.95013E-05
56.89915966,0.012498684
56.90336134,0.000373752
56.90756303,0.005489948
56.91176471,-0.008734297
56.91596639,-0.009431868
56.92016807,-0.006210681
56.92436975,-0.010449868
56.92857143,0.013181056
56.93277311,0.003069687
56.93697479,0.000568177
56.94117647,0.009929258
56.94537815,0.011466658
56.94957983,0.004645405
56.95378151,-0.0128727
56.95798319,0.004445077
56.96218487,-0.021779534
56.96638655,0.002440263
56.97058824,-0.002499019
56.97478992,0.010679282
56.9789916,-0.011310344
56.98319328,-0.003246822
56.98739496,0.000132943
56.99159664,0.010181289
56.99579832,0.009522643
57,0.003528895
57.00420168,-0.004221106
57.00840336,0.01020202
57.01260504,-0.019652518
57.01680672,0.00675536
57.0210084,-0.000374132
57.02521008,-0.010537566
57.02941176,-0.005804488
57.03361345,0.022177473
57.03781513,-0.004428161
57.04201681,-0.00663682
57.04621849,-0.004814745
57.05042017,-0.000763198
57.05462185,-0.002855896
57.05882353,0.002691904
57.06302521,0.014116179
57.06722689,-0.005052569
57.07142857,0.016461894
57.07563025,0.002697659
57.07983193,-0.01098002
57.08403361,-0.019140274
57.08823529,0.005184936
57.09243697,-0.009811019
57.09663866,-8.23512E-05
57.10084034,0.003230993
57.10504202,0.013266071
57.1092437,0.011424025
57.11344538,0.002441944
57.11764706,-0.008944905
57.12184874,-0.006626431
57.12605042,-0.01638147
57.1302521,0.00605369
57.13445378,0.007994508
57.13865546,0.005606229
57.14285714,0.006689412
57.14705882,-0.012664172
57.1512605,0.003251639
57.15546218,0.004204622
57.15966387,-0.005572022
57.16386555,-0.000903982
57.16806723,0.003867785
57.17226891,-0.009203501
57.17647059,0.007759561
57.18067227,-0.003920711
57.18487395,-0.004772967
57.18907563,0.008753832
57.19327731,-0.005878917
57.19747899,0.01234141
57.20168067,0.005923667
57.20588235,-0.015573738
57.21008403,-0.007264343
57.21428571,0.008717282
57.21848739,0.00127298
57.22268908,-0.002026878
57.22689076,0.002452011
57.23109244,0.002783667
57.23529412,0.002002047
57.2394958,-0.000460542
57.24369748,-0.003389798
57.24789916,-0.0085794
57.25210084,-0.009460296
57.25630252,0.007703654
57.2605042,0.005162792
57.26470588,0.006211205
57.26890756,-0.000574164
57.27310924,-0.000875266
57.27731092,0.009459986
57.28151261,0.000480695
57.28571429,-0.012259634
57.28991597,-0.001219866
57.29411765,-0.005880327
57.29831933,0.012100243
57.30252101,0.006676452
57.30672269,-0.01253081
57.31092437,-0.00537858
57.31512605,-0.005951369
57.31932773,0.000734861
57.32352941,-0.000875698
57.32773109,0.010756886
57.33193277,0.013466736
57.33613445,-0.001153879
57.34033613,-0.005005669
57.34453782,0.004275279
57.3487395,0.008110028
57.35294118,-0.006682409
57.35714286,-0.013765006
57.36134454,-0.008931985
57.36554622,-0.005918648
57.3697479,0.008483969
57.37394958,0.003798752
57.37815126,-0.0067577
57.38235294,0.015164853
57.38655462,0.002562495
57.3907563,0.005130822
57.39495798,0.00012367
57.39915966,-0.003501734
57.40336134,-0.001593259
57.40756303,-0.013954379
57.41176471,0.001252153
57.41596639,0.002665465
57.42016807,0.003996405
57.42436975,0.004601962
57.42857143,0.002659761
57.43277311,-0.012012015
57.43697479,-0.001092693
57.44117647,0.010312481
57.44537815,0.000105656
57.44957983,-0.004123402
57.45378151,-0.006507586
57.45798319,-0.00160886
57.46218487,0.004624379
57.46638655,0.009815656
57.47058824,-0.00459488
57.47478992,0.006254658
57.4789916,-0.008562042
57.48319328,0.000567573
57.48739496,0.00304233
57.49159664,-0.003009852
57.49579832,-0.00089818
57.5,0.002741344
57.50420168,0.001295833
57.50840336,-0.007031855
57.51260504,-0.001864979
57.51680672,-0.003500641
57.5210084,0.001902183
57.52521008,0.00485544
57.52941176,0.011437565
57.53361345,0.003181355
57.53781513,-0.006074145
57.54201681,-0.001913179
57.54621849,-0.007057537
57.55042017,-0.004157676
57.55462185,0.001961498
57.55882353,0.003458598
57.56302521,0.003846941
57.56722689,-0.003543062
57.57142857,-0.000238607
57.57563025,-0.001871364
57.57983193,0.007671521
57.58403361,0.001435752
57.58823529,-0.000815402
57.59243697,-0.004427003
57.59663866,0.006231774
57.60084034,-0.013042839
57.60504202,-0.003496494
57.6092437,-0.001543057
57.61344538,0.006068778
57.61764706,0.006232279
57.62184874,0.006758775
57.62605042,0.006445914
57.6302521,-0.009112696
57.63445378,-0.005876748
57.63865546,0.010663608
57.64285714,-0.010489885
57.64705882,-0.010211029
57.6512605,4.00658E-06
57.65546218,-0.008083624
57.65966387,0.020512113
57.66386555,0.010928801
57.66806723,0.003861862
57.67226891,-0.007836165
57.67647059,-0.010926091
57.68067227,-0.008298999
57.68487395,0.004956621
57.68907563,0.00682792
57.69327731,-0.000758206
57.69747899,-0.002120338
57.70168067,-0.004344477
57.70588235,0.007600209
57.71008403,0.002622569
57.71428571,-0.000125916
57.71848739,-0.000679933
57.72268908,0.006882922
57.72689076,-0.006249899
57.73109244,0.00711022
57.73529412,-0.027355409
57.7394958,-0.009186543
57.74369748,0.012454819
57.74789916,0.01236602
57.75210084,0.012051406
57.75630252,0.00490724
57.7605042,-0.00487556
57.76470588,-0.005305155
57.76890756,-0.003529463
57.77310924,-0.003095108
57.77731092,-0.011735756
57.78151261,-0.004265934
57.78571429,0.012771715
57.78991597,-0.002487984
57.79411765,0.009830505
57.79831933,0.008437686
57.80252101,-0.003673097
57.80672269,-0.001371963
57.81092437,0.003952605
57.81512605,-0.010462291
57.81932773,-0.006928954
57.82352941,-0.005816709
57.82773109,-0.00055663
57.83193277,0.008243136
57.83613445,-0.004561057
57.84033613,0.006521154
57.84453782,0.016956886
57.8487395,-0.000175928
57.85294118,-0.002963578
57.85714286,-0.00395614
57.86134454,-0.011512002
57.86554622,-0.001070102
57.8697479,0.007639062
57.87394958,-0.009307312
57.87815126,-0.003411223
57.88235294,0.008580792
57.88655462,0.000342044
57.8907563,0.002400942
57.89495798,0.002185841
57.89915966,-0.003903059
57.90336134,-0.00690228
57.90756303,0.009327727
57.91176471,0.007052918
57.91596639,-0.001786288
57.92016807,0.004923678
57.92436975,-0.00876265
57.92857143,0.000218745
57.93277311,-0.010655782
57.93697479,-0.004299211
57.94117647,0.003113585
57.94537815,-0.000394939
